race_date,race_id,race_no,horse_id,horse_name,jockey,trainer,distance,course,f_horse_age,f_draw,f_declared_weight,f_horse_weight,f_weight_change,f_weight_change_pct,f_current_rating,f_rating_change,f_days_since_last_run,f_gallop_count_7d,f_gallop_count_14d,f_gallop_count_28d,f_gallop_last_time_sec,f_swim_count_14d,f_trot_count_14d,f_intensity_score_14d,f_has_partner_gallop,f_gallop_jockey_match_flag,f_vet_days_since_injury,f_vet_recovery_days,f_vet_tendon_issue,f_vet_total_incidents_count,f_vet_recent_90d_flag,f_incident_last_days,f_incident_slow_out_flag,f_incident_gear_lost_flag,f_incident_blocked_flag,f_incident_count_last_5,f_exp_distance_delta,f_exp_gear_first_time,f_exp_gear_removed,f_exp_rating_drop,f_career_total_runs,f_career_win_rate,f_career_top3_rate,f_career_avg_rank_last3,f_career_avg_rank_last5,f_career_avg_margin_last3,f_course_cd_win_rate,f_best_time_sec,f_pace_style_code,f_import_ISG,f_import_PP,f_import_PPG,f_declared_weight_z,f_horse_weight_z,f_current_rating_z,f_intensity_score_14d_z,f_career_avg_rank_last3_z,f_draw_pct,f_rating_change_pct,f_best_time_sec_pct,target_finish_position,target_won
15/07/2026,862,5,HK_2024_K297,葳莉非凡,莫雷拉,方嘉柏,1200,跑馬地,4,4,135.0,1145.0,1.0,0.0008733624454148472,60,0,11,0,1,1,25.1,10,10,18.0,0,0,120,55,1,1,0,11,0,0,0,1,0,0,0,0,10,0.1,0.6,5.0,3.6,6.583333333333333,0.0,68.69,2,0,0,1,2.1933784650417927,1.8124114490772354,2.1933784650417927,-0.4762953671570322,-1.0426446767809636,0.2727272727272727,0.5454545454545454,0.0,3,0
15/07/2026,862,5,HK_2023_J299,凝聚美麗,巴度,巫偉傑,1200,跑馬地,5,10,131.0,1055.0,-1.0,-0.0009478672985781991,56,2,14,1,1,3,28.8,0,12,9.0,0,0,744,81,0,1,0,14,0,0,0,1,0,0,0,0,26,0.038461538461538464,0.2692307692307692,3.6666666666666665,5.6,0.65,0.0,69.13,2,0,1,0,1.3578057164544433,-0.7100168563395325,1.3578057164544433,-1.6453839956333836,-1.5357180214655575,0.8181818181818182,1.0,0.18181818181818182,9,0
15/07/2026,862,5,HK_2025_L050,快樂神駒,霍宏聲,廖康銘,1200,跑馬地,4,11,127.0,1086.0,-3.0,-0.0027624309392265192,52,1,21,1,2,2,25.1,2,14,15.0,0,0,331,-1,0,1,0,21,0,0,0,1,0,0,0,0,8,0.0,0.375,6.0,4.8,5.75,0.0,69.43,1,0,0,1,0.5222329678670935,0.1588195599706875,0.5222329678670935,-0.8659915766491493,-0.6728396682675184,0.9090909090909091,0.9090909090909091,0.45454545454545453,4,0
15/07/2026,862,5,HK_2024_K111,盛勢威楓,艾兆禮,賀賢,1200,跑馬地,4,1,125.0,1085.0,-6.0,-0.005529953917050691,50,0,70,0,0,2,26.4,11,10,18.5,0,0,411,-1,0,1,0,70,0,0,0,1,-450,0,0,0,19,0.10526315789473684,0.3157894736842105,6.666666666666667,4.6,10.5,0.0,69.34,1,0,0,1,0.1044465935734187,0.13079257879939007,0.1044465935734187,-0.411345998908346,-0.4263029959252215,0.0,0.6363636363636364,0.2727272727272727,7,0
15/07/2026,862,5,HK_2024_K558,帶贏來,黃智弘 (-3),大衛希斯,1200,跑馬地,3,7,122.0,1097.0,-7.0,-0.006381039197812215,47,-3,24,1,2,4,26.0,13,9,26.0,0,0,136,71,0,1,0,24,0,0,0,1,0,0,0,0,0,0.0,0.0,12.666666666666666,11.75,7.583333333333333,0.0,69.89,2,0,0,1,-0.5222329678670935,0.4671163528549591,-0.5222329678670935,0.5628945248219468,1.7925270551554493,0.5454545454545454,0.0,0.7272727272727273,11,0
15/07/2026,862,5,HK_2021_G192,大才,潘明輝,葉楚航,1200,跑馬地,8,3,121.0,1090.0,8.0,0.007339449541284404,46,0,18,1,1,1,28.0,13,12,22.0,0,1,1586,6,0,1,0,18,0,0,0,1,0,0,0,0,45,0.08888888888888889,0.28888888888888886,5.666666666666667,6.4,3.25,0.0,68.74,3,0,1,0,-0.731126155013931,0.2709274846558772,-0.731126155013931,0.0432995788324573,-0.7961080044386667,0.18181818181818182,0.7272727272727273,0.09090909090909091,2,0
15/07/2026,862,5,HK_2024_K565,威威神駒,田泰安,韋達,1200,跑馬地,3,5,121.0,1062.0,4.0,0.003766478342749529,46,-2,24,2,3,4,24.2,1,10,15.0,1,0,376,-1,0,1,0,24,0,0,0,1,0,0,0,0,5,0.0,0.0,10.666666666666666,11.0,6.166666666666667,0.0,69.83,3,0,0,1,-0.731126155013931,-0.5138279881404506,-0.731126155013931,-0.8659915766491493,1.0529170381285589,0.36363636363636365,0.09090909090909091,0.6363636363636364,8,0
15/07/2026,862,5,HK_2024_K231,久久為軍,鍾易禮 (-2),告東尼,1200,跑馬地,4,9,121.0,1093.0,-1.0,-0.0009149130832570906,46,-2,18,2,2,3,26.5,0,15,13.5,0,0,164,12,0,1,0,18,0,0,0,1,0,0,0,-20,20,0.05,0.1,9.0,9.6,6.916666666666667,0.0,69.41,2,0,1,0,-0.731126155013931,0.35500842816976946,-0.731126155013931,-1.060839681395208,0.43657535727281715,0.7272727272727273,0.18181818181818182,0.36363636363636365,6,0
15/07/2026,863,6,HK_2023_J039,穿甲戰鷹,艾兆禮,廖康銘,1200,跑馬地,6,6,135.0,1169.0,-1.0,-0.000855431993156544,60,0,18,2,2,2,24.6,14,13,26.5,0,0,801,131,0,1,0,18,0,0,0,1,0,0,0,0,31,0.03225806451612903,0.3548387096774194,8.0,6.4,3.8333333333333335,0.0,67.85,3,0,1,0,1.2139394957738205,1.1093106597170546,1.2139394957738217,0.30485538042484617,0.3142696805273546,0.45454545454545453,0.45454545454545453,0.0,4,0
15/07/2026,863,6,HK_2022_H203,添開心,希威森,伍鵬志,1200,跑馬地,6,7,134.0,1199.0,-8.0,-0.006672226855713094,59,5,11,1,2,2,21.7,8,10,19.0,0,0,917,20,0,1,0,11,0,0,1,1,0,0,0,0,47,0.1276595744680851,0.2978723404255319,6.333333333333333,7.4,4.566666666666666,0.17647058823529413,68.89,2,0,0,1,1.0589684963133328,1.62526910609708,1.058968496313334,-1.5242769021242308,-0.47140452079103173,0.5454545454545454,1.0,0.09090909090909091,7,0
15/07/2026,863,6,HK_2024_K534,君子,巫顯東 (-2),文家良,1200,跑馬地,4,4,134.0,1157.0,-8.0,-0.006914433880726016,59,0,32,2,2,3,25.4,9,15,22.5,0,0,32,12,0,1,1,32,0,0,0,1,0,0,0,0,9,0.1111111111111111,0.1111111111111111,8.666666666666666,9.75,10.583333333333334,0.0,70.13,2,0,1,0,1.0589684963133328,0.9029272811650445,1.058968496313334,-0.6706818369346615,0.6285393610547089,0.2727272727272727,0.5454545454545454,0.8181818181818182,12,0
15/07/2026,863,6,HK_2023_J143,日馳千里,潘明輝,姚本輝,1200,跑馬地,5,8,131.0,1139.0,22.0,0.019315188762071993,56,2,35,2,4,5,24.8,13,13,31.5,0,0,665,16,0,1,0,35,0,0,0,1,0,0,0,0,33,0.12121212121212122,0.2727272727272727,6.0,6.4,2.1,0.26666666666666666,69.01,2,0,0,1,0.5940554979318693,0.5933522133370293,0.5940554979318704,1.5242769021242308,-0.6285393610547089,0.6363636363636364,0.9090909090909091,0.18181818181818182,9,0
15/07/2026,863,6,HK_2025_L291,升升雙息,布文,沈集成,1200,跑馬地,3,2,128.0,1058.0,-5.0,-0.004725897920604915,53,0,14,2,2,4,25.5,12,13,24.5,0,0,163,57,0,1,0,14,0,0,0,1,0,0,0,0,3,0.0,0.3333333333333333,5.0,5.0,1.75,0.0,999.0,1,0,0,1,0.1291424995504058,-0.7997355918890394,0.12914249955040688,-0.1829132282549077,-1.0999438818457405,0.09090909090909091,0.6363636363636364,1.0,10,0
15/07/2026,863,6,HK_2024_K109,神異金剛,鍾易禮 (-2),葉楚航,1200,跑馬地,5,9,119.0,979.0,13.0,0.013278855975485188,44,-2,42,2,4,5,25.9,13,14,32.0,0,0,371,83,0,1,0,42,1,0,0,1,0,0,0,-16,12,0.0,0.0,7.0,7.4,4.333333333333333,0.0,69.83,2,0,1,0,-1.2655964955939847,-2.1584261673564398,-1.2655964955939836,1.6462190542941693,-0.1571348402636771,0.7272727272727273,0.0,0.6363636363636364,6,0
15/07/2026,863,6,HK_2025_L034,領袖勁力,田泰安,徐雨石,1200,跑馬地,4,11,118.0,1102.0,-13.0,-0.011796733212341199,43,-2,21,2,3,3,24.8,9,14,25.0,0,1,204,8,0,1,0,21,0,0,0,1,0,0,0,-21,13,0.0,0.07692307692307693,4.666666666666667,5.8,3.4166666666666665,0.0,69.53,3,0,1,0,-1.4205674950544724,-0.042996537198335454,-1.4205674950544713,-0.06097107608496923,-1.2570787221094177,0.9090909090909091,0.09090909090909091,0.45454545454545453,2,0
15/07/2026,864,7,HK_2020_E461,又龍串鳳,巴度,告東尼,1650,跑馬地,9,6,135.0,1076.0,4.0,0.0037174721189591076,75,-3,24,2,4,4,25.8,0,15,19.5,0,0,1820,-1,0,1,0,24,0,0,0,1,-350,0,0,0,51,0.09803921568627451,0.29411764705882354,11.333333333333334,10.0,10.75,0.2,99.04,1,0,1,0,2.0840397299393274,-1.2656709986892656,2.0840397299393274,-0.5438937126138319,1.0838924368749958,0.45454545454545453,0.0,0.18181818181818182,4,0
15/07/2026,864,7,HK_2024_K357,傲視同群,奧爾民,文家良,1650,跑馬地,5,10,127.0,1094.0,26.0,0.02376599634369287,67,-2,210,2,2,4,27.0,7,15,23.0,0,1,351,-1,0,1,0,210,1,0,0,1,0,0,0,0,6,0.0,0.16666666666666666,9.0,10.2,5.833333333333333,0.0,99.18,1,0,1,0,0.4305867210618437,-0.6913328984437176,0.4305867210618437,0.02014421157829007,0.0551131747563557,0.8181818181818182,0.18181818181818182,0.2727272727272727,2,0
15/07/2026,864,7,HK_2022_H381,我做到,梁家俊,伍鵬志,1650,跑馬地,6,4,125.0,1101.0,1.0,0.0009082652134423251,65,-2,49,2,2,4,25.5,14,14,29.5,0,1,504,47,0,1,0,49,0,0,0,1,0,0,1,0,36,0.1111111111111111,0.2777777777777778,10.0,10.8,10.416666666666666,0.17391304347826086,99.42,3,0,1,0,0.01722346884247281,-0.4679791927926712,0.01722346884247281,1.0676432136493739,0.4960185728072013,0.2727272727272727,0.2727272727272727,0.45454545454545453,12,0
15/07/2026,864,7,HK_2025_L381,勝兄弟,黃寶妮 (-7),徐雨石,1650,跑馬地,4,5,124.0,1144.0,-1.0,-0.0008741258741258741,64,-2,11,1,2,2,25.7,0,9,10.5,0,0,38,16,0,1,1,11,0,0,0,1,0,1,0,0,3,0.0,0.0,11.0,11.0,14.75,0.0,999.0,1,0,1,0,-0.18945815726721266,0.9040507133494713,-0.18945815726721266,-1.994276946250717,0.9369239708580469,0.36363636363636365,0.36363636363636365,0.8181818181818182,11,0
15/07/2026,864,7,HK_2025_L185,喜豐年,希威森,韋達,1650,跑馬地,4,9,122.0,1136.0,2.0,0.0017605633802816902,62,-2,94,2,3,4,27.5,12,9,25.5,0,0,68,46,0,1,1,67,0,0,0,1,0,0,1,0,4,0.0,0.0,11.0,11.666666666666666,5.875,0.0,101.54,3,0,1,0,-0.6028214094865836,0.6487893354625611,-0.6028214094865836,0.4230284431440915,0.9369239708580469,0.7272727272727273,0.45454545454545453,0.7272727272727273,8,0
15/07/2026,864,7,HK_2025_L134,大文豪,黃智弘 (-3),姚本輝,1650,跑馬地,4,2,121.0,1165.0,-1.0,-0.0008583690987124463,61,-3,42,1,2,3,22.9,9,13,21.5,0,0,138,34,0,1,0,21,0,0,0,1,0,0,0,0,6,0.0,0.0,10.5,11.75,5.75,0.0,100.06,3,0,1,0,-0.809503035596269,1.5741118303026107,-0.809503035596269,-0.22158632736119077,0.7164712718326242,0.09090909090909091,0.09090909090909091,0.5454545454545454,9,0
15/07/2026,864,7,HK_2023_J503,棒棒糖,莫雷拉,方嘉柏,1650,跑馬地,4,1,121.0,1172.0,-15.0,-0.012798634812286689,61,0,63,0,1,1,24.9,0,12,11.5,0,1,742,94,0,1,0,63,0,0,0,1,450,0,1,17,14,0.21428571428571427,0.2857142857142857,4.333333333333333,4.8,2.6666666666666665,0.0,100.82,3,0,0,1,-0.809503035596269,1.797465535953657,-0.809503035596269,-1.8331232536243964,-2.002445349480924,0.0,0.8181818181818182,0.6363636363636364,5,0
15/07/2026,864,7,HK_2023_J396,富國兄弟,田泰安,葉楚航,1650,跑馬地,5,8,121.0,1131.0,8.0,0.007073386383731211,61,-2,18,1,1,2,25.9,13,11,21.5,0,1,560,65,0,1,0,18,0,0,0,1,0,0,0,0,26,0.11538461538461539,0.34615384615384615,6.666666666666667,5.4,3.016666666666667,0.0,98.76,1,0,1,0,-0.809503035596269,0.4892509742832422,-0.809503035596269,-0.22158632736119077,-0.973666087362284,0.6363636363636364,0.5454545454545454,0.09090909090909091,1,1
15/07/2026,865,8,HK_2020_E356,幸運有您,霍宏聲,羅富全,1200,跑馬地,8,6,135.0,1222.0,1.0,0.0008183306055646482,102,0,24,2,4,5,25.9,12,15,31.5,0,0,1726,16,0,1,0,24,0,0,0,1,0,0,0,0,48,0.16666666666666666,0.375,5.333333333333333,6.2,1.8333333333333333,0.0,67.94,1,0,0,1,1.7314005162722308,1.7563225456006246,1.7314005162722308,1.0633581139904946,0.21232514503260014,0.5,0.2,0.3,2,0
15/07/2026,865,8,HK_2023_J316,天天同樂,莫雷拉,羅富全,1200,跑馬地,5,1,133.0,1086.0,-1.0,-0.0009208103130755065,100,0,18,2,3,3,25.4,14,15,30.5,0,1,613,20,0,1,0,18,1,0,0,1,0,0,0,0,23,0.2608695652173913,0.5652173913043478,2.3333333333333335,3.6,2.0833333333333335,0.0,68.12,2,0,0,1,1.4166004224045525,-0.8451215417444607,1.4166004224045525,0.7141957482025711,-1.6986011602608024,0.0,0.3,0.5,4,0
15/07/2026,865,8,HK_2024_K173,翠紅,艾兆禮,廖康銘,1200,跑馬地,4,3,133.0,1092.0,3.0,0.0027472527472527475,100,0,24,1,3,3,23.5,14,12,29.0,0,1,393,119,0,1,0,24,0,0,1,1,0,0,0,23,17,0.35294117647058826,0.5294117647058824,4.666666666666667,3.2,2.25,0.75,68.3,3,0,1,0,1.4166004224045525,-0.7303519496557069,1.4166004224045525,0.19045219952068596,-0.21232514503260014,0.2,0.4,0.6,1,1
15/07/2026,865,8,HK_2023_J195,競駿輝煌,布文,蔡約翰,1200,跑馬地,6,4,125.0,1135.0,-23.0,-0.02026431718061674,92,0,11,1,2,3,25.5,11,12,23.0,0,0,661,18,0,1,0,11,0,0,0,1,0,0,0,0,33,0.12121212121212122,0.42424242424242425,7.0,5.0,2.5833333333333335,0.0,67.74,2,0,1,0,0.15740004693383916,0.09216346031369502,0.15740004693383916,-1.9045219952068546,1.273950870195602,0.3,0.5,0.1,5,0
15/07/2026,865,8,HK_2023_J333,魔術控制,梁家俊,巫偉傑,1200,跑馬地,5,9,121.0,1090.0,3.0,0.0027522935779816515,88,0,18,2,2,3,24.8,14,14,27.0,0,0,827,6,0,1,0,18,0,0,0,1,0,0,1,-16,29,0.10344827586206896,0.3793103448275862,3.0,5.2,1.1666666666666667,0.0,68.39,1,0,1,0,-0.4722001408015175,-0.7686084803519582,-0.4722001408015175,-0.5078725320551609,-1.273950870195602,0.8,0.6,0.8,10,0
15/07/2026,865,8,HK_2021_G268,勇敢巨星,何澤堯,呂健威,1200,跑馬地,7,8,119.0,1109.0,22.0,0.019837691614066726,86,-1,18,2,4,4,25.6,13,13,31.5,0,1,1155,20,0,1,0,18,0,0,0,1,0,0,0,0,39,0.15384615384615385,0.38461538461538464,7.0,5.4,5.25,0.24,68.88,3,0,0,1,-0.7870002346691959,-0.4051714387375713,-0.7870002346691959,1.0633581139904946,1.273950870195602,0.7,0.0,1.0,9,0
15/07/2026,865,8,HK_2023_J537,友愛心得,楊明綸,大衛希斯,1200,跑馬地,5,5,118.0,1180.0,9.0,0.007627118644067797,85,0,18,2,3,3,27.5,14,9,27.5,0,1,602,16,0,1,0,18,0,0,0,1,0,0,0,17,25,0.16,0.28,7.333333333333333,6.25,7.0,0.2857142857142857,68.35,3,0,1,0,-0.944400281603035,0.9529354009793483,-0.944400281603035,-0.3332913491611992,1.486276015228202,0.4,0.7,0.7,7,0
15/07/2026,865,8,HK_2021_G265,小霸王,黃寶妮 (-7),告東尼,1200,跑馬地,7,11,118.0,1187.0,0.0,0.0,85,5,49,2,3,3,26.0,13,15,29.5,0,0,1597,41,0,1,0,49,0,0,0,1,0,0,0,0,44,0.18181818181818182,0.29545454545454547,4.0,4.6,2.316666666666667,0.38095238095238093,68.75,3,0,0,1,-0.944400281603035,1.0868332584162277,-0.944400281603035,0.36503338241464767,-0.636975435097801,1.0,1.0,0.9,8,0
15/07/2026,865,8,HK_2024_K533,興馳千里,田泰安,呂健威,1200,跑馬地,4,10,117.0,1052.0,-6.0,-0.005703422053231939,84,0,11,1,2,4,26.3,12,12,24.0,0,1,192,16,0,1,0,11,1,0,0,1,0,0,0,32,10,0.4,0.7,4.333333333333333,3.2,2.85,0.0,68.08,2,0,0,1,-1.1018003285368743,-1.495482563580732,-1.1018003285368743,-1.5553596294189314,-0.42465029006520083,0.9,0.8,0.4,3,0
15/07/2026,866,9,HK_2023_J290,東來欣賞,鍾易禮 (-2),告東尼,1200,跑馬地,5,9,134.0,1145.0,-12.0,-0.010480349344978166,75,0,35,1,1,4,26.1,3,14,15.5,0,0,646,75,0,1,0,35,0,0,0,1,0,0,0,26,28,0.14285714285714285,0.39285714285714285,1.6666666666666667,3.2,1.1500000000000001,0.17391304347826086,69.1,2,0,0,1,1.7584507772757965,0.06789488954704587,1.7584507772757965,-1.0762161032096005,-1.4887862589713734,0.7272727272727273,0.45454545454545453,0.45454545454545453,9,0
15/07/2026,866,9,HK_2024_K011,競駿皇者,霍宏聲,游達榮,1200,跑馬地,5,5,133.0,1068.0,-16.0,-0.0149812734082397,74,1,21,1,2,2,25.1,14,10,25.0,0,0,496,179,0,1,0,21,0,0,0,1,0,1,0,0,15,0.13333333333333333,0.3333333333333333,4.666666666666667,4.0,3.9166666666666665,0.16666666666666666,68.74,2,0,1,0,1.5495259324509496,-1.162200756364138,1.5495259324509496,0.3179729395846549,-0.5023511916774572,0.36363636363636365,0.7272727272727273,0.09090909090909091,4,0
15/07/2026,866,9,HK_2020_E061,人和家興,布文,大衛希斯,1200,跑馬地,9,7,130.0,1221.0,-5.0,-0.004095004095004095,71,0,11,1,1,2,25.7,12,5,17.5,0,0,2075,5,0,1,0,11,0,0,0,1,0,0,0,0,80,0.1375,0.375,6.666666666666667,6.4,5.316666666666666,0.10714285714285714,68.29,1,0,0,1,0.9227513979764086,1.282015267329513,0.9227513979764086,-0.782702620516073,0.15527218651848682,0.5454545454545454,0.5454545454545454,0.0,1,1
15/07/2026,866,9,HK_2025_L121,傑出雷霆,何澤堯,呂健威,1200,跑馬地,4,1,129.0,1190.0,11.0,0.009243697478991597,70,0,18,2,4,5,28.5,14,12,32.0,0,1,92,2,0,1,0,18,0,0,0,1,0,0,0,0,9,0.1111111111111111,0.5555555555555556,5.0,4.2,5.25,0.0,68.82,3,0,1,0,0.7138265531515615,0.7867819553392963,0.7138265531515615,1.3452701290120008,-0.3927472953114666,0.0,0.6363636363636364,0.18181818181818182,3,0
15/07/2026,866,9,HK_2024_K203,龍城精將,金誠剛,韋達,1200,跑馬地,5,2,123.0,1105.0,-8.0,-0.007239819004524887,64,-3,32,2,3,5,27.1,1,9,14.5,0,0,484,9,0,1,0,32,0,0,0,1,-400,0,0,0,13,0.07692307692307693,0.23076923076923078,12.0,11.4,10.833333333333334,0.0,999.0,2,0,1,0,-0.5397225157975204,-0.5711158356016212,-0.5397225157975204,-1.2229728445563641,1.9089345283743375,0.09090909090909091,0.0,1.0,11,0
15/07/2026,866,9,HK_2024_K174,佛亮老撾,田泰安,桂福特,1200,跑馬地,5,11,121.0,1136.0,12.0,0.01056338028169014,62,5,14,2,2,4,24.6,0,10,11.0,0,1,399,9,0,1,0,14,0,0,0,1,0,0,0,0,18,0.05555555555555555,0.3333333333333333,4.0,6.0,1.6833333333333333,0.0,69.04,3,0,1,0,-0.9575722054472144,-0.07588252361140421,-0.9575722054472144,-1.7366214392700372,-0.7215589844094387,0.9090909090909091,0.8181818181818182,0.36363636363636365,7,0
15/07/2026,866,9,HK_2022_H177,勇冠群英,楊明綸,蘇偉賢,1200,跑馬地,6,3,120.0,1078.0,11.0,0.01020408163265306,61,-2,14,1,1,2,25.3,12,12,21.0,0,0,1196,19,0,1,0,14,1,0,0,1,0,0,0,0,34,0.14705882352941177,0.4117647058823529,10.333333333333334,10.8,3.75,0.0,69.24,3,0,0,1,-1.1664970502720613,-1.0024480750769713,-1.1664970502720613,-0.26905402580239995,1.3609150465443842,0.18181818181818182,0.09090909090909091,0.5454545454545454,6,0
15/07/2026,858,1,HK_2024_K217,勇者無敵,田泰安,韋達,1650,跑馬地,4,3,133.0,1106.0,-1.0,-0.0009041591320072332,38,-2,18,1,2,2,23.7,1,11,12.5,0,0,9999,0,0,0,0,18,0,0,0,1,0,0,0,0,12,0.0,0.16666666666666666,7.333333333333333,6.6,4.583333333333333,0.0,99.89,3,0,0,1,0.6396021490668313,0.22436408375826433,0.6396021490668313,-1.128937955532108,0.19953106617773406,0.18181818181818182,0.5454545454545454,0.8181818181818182,6,0
15/07/2026,858,1,HK_2025_L139,怪獸波士,潘頓,文家良,1650,跑馬地,3,5,133.0,1032.0,5.0,0.0048449612403100775,38,-2,7,0,1,2,26.7,6,14,16.0,0,0,9999,0,0,0,0,7,0,0,0,1,0,0,0,0,9,0.0,0.0,7.666666666666667,9.2,7.0,0.0,100.05,1,0,0,1,0.6396021490668313,-1.2965161175954558,0.6396021490668313,-0.6816229165476878,0.34037652465613505,0.36363636363636365,0.6363636363636364,0.9090909090909091,12,0
15/07/2026,858,1,HK_2024_K059,悠悠乾坤,希威森,桂福特,1650,跑馬地,5,9,130.0,1049.0,-4.0,-0.0038131553860819827,35,-2,38,2,2,4,25.9,5,11,19.0,0,1,9999,0,0,0,0,38,0,0,0,1,0,0,0,0,22,0.045454545454545456,0.09090909090909091,6.333333333333333,5.2,5.083333333333333,0.0,98.98,3,0,1,0,0.0,-0.9471247199871689,0.0,-0.2982100259896133,-0.22300530925746817,0.7272727272727273,0.7272727272727273,0.09090909090909091,8,0
15/07/2026,858,1,HK_2023_J332,電訊驕陽,蔡明紹,徐雨石,1650,跑馬地,5,8,126.0,1061.0,5.0,0.00471253534401508,31,-2,21,2,3,3,25.2,11,13,26.5,0,0,9999,0,0,0,0,21,0,0,0,1,-550,0,0,0,36,0.027777777777777776,0.2777777777777778,4.0,5.8,2.0833333333333335,0.0,99.09,2,0,1,0,-0.8528028654224417,-0.700495498146025,-0.8528028654224417,0.6603222004055729,-1.2089235186062732,0.6363636363636364,0.8181818181818182,0.18181818181818182,2,0
15/07/2026,859,2,HK_2022_H110,紅愛舍,布文,韋達,1200,跑馬地,7,7,135.0,1172.0,3.0,0.002559726962457338,59,0,49,1,2,3,26.3,14,10,25.0,0,0,9999,0,0,0,0,49,0,0,0,1,0,0,0,0,47,0.0851063829787234,0.1702127659574468,5.333333333333333,5.6,2.733333333333333,0.15384615384615385,69.26,3,0,1,0,2.108372526000234,0.7055467564647006,2.1083725260002324,0.4050288335567986,-0.7211003527184436,0.5454545454545454,0.8181818181818182,0.2727272727272727,8,0
15/07/2026,859,2,HK_2025_L327,好運多彩,潘明輝,羅富全,1200,跑馬地,3,1,128.0,1148.0,0.0,0.0,52,0,60,2,4,4,26.2,0,15,19.5,0,1,9999,0,0,0,0,9999,0,0,0,0,0,0,0,0,1,0.0,0.0,14.0,14.0,20.0,0.0,999.0,3,0,0,1,0.6915461885280774,0.252991153208947,0.6915461885280759,-0.6037222236035306,1.792679647819594,0.0,0.9090909090909091,1.0,11,0
15/07/2026,859,2,HK_2024_K132,團結戰靈,田泰安,桂福特,1200,跑馬地,4,3,127.0,1056.0,5.0,0.004734848484848485,51,-2,18,1,3,4,26.3,14,12,29.0,0,1,9999,0,0,0,0,18,1,0,0,1,0,1,1,0,20,0.05,0.2,4.0,4.2,2.6666666666666665,0.1,69.35,3,0,1,0,0.48914242603205504,-1.4818053259381083,0.4891424260320536,1.138665966037038,-1.1078357374166032,0.18181818181818182,0.36363636363636365,0.45454545454545453,3,0
15/07/2026,859,2,HK_2025_L061,勝利君子,莫雷拉,方嘉柏,1200,跑馬地,4,2,126.0,1142.0,-18.0,-0.01576182136602452,50,-2,207,0,1,1,26.1,0,12,11.5,0,0,9999,0,0,0,0,207,1,0,0,1,0,0,1,0,3,0.0,0.0,10.0,10.0,9.375,0.0,70.53,2,0,0,1,0.28673866353603267,0.1398522523950086,0.2867386635360312,-2.0709964885640093,0.6324734937251152,0.09090909090909091,0.45454545454545453,0.8181818181818182,7,0
15/07/2026,859,2,HK_2025_L074,星威心得,金誠剛,大衛希斯,1200,跑馬地,3,4,120.0,1021.0,7.0,0.0068560235063663075,44,-2,35,2,3,4,26.3,14,12,29.0,0,1,9999,0,0,0,0,35,1,0,0,1,0,0,0,-20,12,0.08333333333333333,0.08333333333333333,8.666666666666666,8.4,6.25,0.0,69.69,3,0,1,0,-0.9276839114401015,-2.141782247352749,-0.927683911440103,1.138665966037038,0.2457381090269554,0.2727272727272727,0.5454545454545454,0.7272727272727273,1,1
15/07/2026,860,3,HK_2021_G476,浪漫老撾,梁家俊,巫偉傑,1800,跑馬地,7,3,128.0,1167.0,1.0,0.000856898029134533,51,-2,32,1,3,5,26.6,13,13,28.5,0,0,9999,0,0,0,0,32,0,0,0,1,400,0,0,-20,54,0.09259259259259259,0.3148148148148148,6.333333333333333,6.0,4.25,0.0,108.69,3,1,0,0,0.3375263702778072,0.7988312030795452,0.3375263702778072,0.9388539705938368,0.0366535687499155,0.18181818181818182,0.5454545454545454,0.5454545454545454,2,0
15/07/2026,860,3,HK_2023_J183,風起雲湧,奧爾民,蘇偉賢,1800,跑馬地,5,8,124.0,1157.0,-4.0,-0.003457216940363008,47,0,11,0,0,2,25.3,12,12,18.0,0,0,9999,0,0,0,0,11,0,0,0,1,0,0,0,0,32,0.0625,0.375,1.6666666666666667,2.2,2.5833333333333335,0.0,106.73,3,0,0,1,-0.562543950463012,0.6708475657370282,-0.562543950463012,-0.6490064360480888,-2.0159462812453595,0.6363636363636364,0.9090909090909091,0.0,5,0
15/07/2026,860,3,HK_2024_K300,家樂寶駒,莫雷拉,游達榮,1800,跑馬地,4,6,123.0,1131.0,14.0,0.01237842617152962,46,7,35,1,2,3,24.9,12,13,24.5,1,0,9999,0,0,0,0,35,0,0,0,1,0,0,0,0,11,0.18181818181818182,0.18181818181818182,4.333333333333333,7.6,3.25,1.0,110.47,2,0,0,1,-0.7875615306482168,0.3380901086464837,-0.7875615306482168,0.33395476806357943,-0.8430320812480596,0.45454545454545453,1.0,0.8181818181818182,1,1
15/07/2026,861,4,HK_2024_K204,光年程祥,布文,游達榮,1650,跑馬地,4,5,131.0,1129.0,-3.0,-0.002657218777679362,54,-2,18,2,2,3,27.7,14,13,26.5,0,1,9999,0,0,0,0,18,0,0,0,1,0,0,0,0,13,0.07692307692307693,0.38461538461538464,4.0,4.6,1.4166666666666667,0.0,999.0,3,0,0,1,0.7335860719259204,0.12094170954866942,0.7335860719259217,0.12337795050329914,-0.8981408064955609,0.36363636363636365,0.45454545454545453,0.9090909090909091,9,0
